Symbol,Timestamp,Open,High,Low,Close,Volume,Source
AAPL,2025-06-06 09:30:00-04:00,202.9949951171875,205.6999969482422,202.98309326171875,205.02169799804688,3765322,yahoo
AAPL,2025-06-06 09:35:00-04:00,205.0500030517578,205.27999877929688,204.77999877929688,204.9777069091797,1065527,yahoo
AAPL,2025-06-06 09:40:00-04:00,204.9398956298828,205.1999969482422,204.38999938964844,204.5050048828125,1336178,yahoo
AAPL,2025-06-06 09:45:00-04:00,204.52999877929688,205.16000366210938,204.46600341796875,204.63499450683594,840962,yahoo
AAPL,2025-06-06 09:50:00-04:00,204.64999389648438,204.64999389648438,204.07000732421875,204.08999633789062,152981,yahoo
AAPL,2025-06-06 09:55:00-04:00,204.50399780273438,204.5399932861328,204.1999969482422,204.5399932861328,1059271,yahoo
AAPL,2025-06-06 10:00:00-04:00,204.57000732421875,204.74459838867188,204.27499389648438,204.47999572753906,450843,yahoo
AAPL,2025-06-06 10:05:00-04:00,204.47999572753906,204.6300048828125,204.25999450683594,204.36000061035156,280669,yahoo
AAPL,2025-06-06 10:10:00-04:00,204.47000122070312,204.47500610351562,203.99000549316406,204.2949981689453,655722,yahoo
AAPL,2025-06-06 10:15:00-04:00,204.2949981689453,204.42999267578125,203.8699951171875,203.97509765625,441242,yahoo
AAPL,2025-06-06 10:20:00-04:00,203.97509765625,204.13999938964844,203.6999969482422,203.82000732421875,487529,yahoo
AAPL,2025-06-06 10:25:00-04:00,203.8249969482422,203.92999267578125,203.3300018310547,203.66000366210938,570076,yahoo
AAPL,2025-06-06 10:30:00-04:00,203.64999389648438,203.7375946044922,203.33999633789062,203.58999633789062,335490,yahoo
AAPL,2025-06-06 10:35:00-04:00,203.5800018310547,203.85679626464844,203.49000549316406,203.5800018310547,321076,yahoo
AAPL,2025-06-06 10:40:00-04:00,203.6114044189453,203.88999938964844,203.5800018310547,203.78280639648438,357678,yahoo
AAPL,2025-06-06 10:45:00-04:00,203.77000427246094,203.9199981689453,203.4600067138672,203.5500946044922,477223,yahoo
AAPL,2025-06-06 10:50:00-04:00,203.5500030517578,203.63999938964844,203.19000244140625,203.33999633789062,531103,yahoo
AAPL,2025-06-06 10:55:00-04:00,203.33999633789062,203.4199981689453,203.1199951171875,203.14999389648438,347148,yahoo
AAPL,2025-06-06 11:00:00-04:00,203.13999938964844,203.4095001220703,203.11000061035156,203.24000549316406,444384,yahoo
AAPL,2025-06-06 11:05:00-04:00,203.27059936523438,203.95269775390625,203.23719787597656,203.6699981689453,650613,yahoo
AAPL,2025-06-06 11:10:00-04:00,203.6699981689453,204.05999755859375,203.59500122070312,203.9199981689453,422947,yahoo
AAPL,2025-06-06 11:15:00-04:00,203.94000244140625,203.9459991455078,203.42999267578125,203.55499267578125,160834,yahoo
AAPL,2025-06-06 11:20:00-04:00,203.0500030517578,203.11500549316406,202.97999572753906,203.0399932861328,651263,yahoo
AAPL,2025-06-06 11:25:00-04:00,203.1699981689453,203.1988067626953,203.09080505371094,203.17990112304688,257117,yahoo
AAPL,2025-06-06 11:30:00-04:00,203.0800018310547,203.1699981689453,203.02499389648438,203.07400512695312,252571,yahoo
AAPL,2025-06-06 11:35:00-04:00,203.0500030517578,203.0500030517578,202.8800048828125,202.92999267578125,274668,yahoo
AAPL,2025-06-06 11:40:00-04:00,202.95620727539062,203.11000061035156,202.92999267578125,203.0800018310547,255382,yahoo
AAPL,2025-06-06 11:45:00-04:00,203.2899932861328,203.4250030517578,203.2899932861328,203.4149932861328,276856,yahoo
AAPL,2025-06-06 11:50:00-04:00,203.41000366210938,203.60000610351562,203.27000427246094,203.3000030517578,303254,yahoo
AAPL,2025-06-06 11:55:00-04:00,203.3000030517578,203.36000061035156,202.9779052734375,203.0449981689453,272518,yahoo
AAPL,2025-06-06 12:00:00-04:00,203.0500030517578,203.11000061035156,202.94000244140625,203.02999877929688,251062,yahoo
AAPL,2025-06-06 12:05:00-04:00,203.02000427246094,203.0399932861328,202.91000366210938,202.97500610351562,205754,yahoo
AAPL,2025-06-06 12:10:00-04:00,202.97999572753906,203.18080139160156,202.94009399414062,203.14999389648438,307806,yahoo
AAPL,2025-06-06 12:15:00-04:00,203.13999938964844,203.14999389648438,202.89999389648438,202.9687042236328,245493,yahoo
AAPL,2025-06-06 12:20:00-04:00,202.97500610351562,203.0,202.74000549316406,202.80999755859375,325027,yahoo
AAPL,2025-06-06 12:25:00-04:00,202.81500244140625,202.8350067138672,202.61000061035156,202.625,291001,yahoo
AAPL,2025-06-06 12:30:00-04:00,202.6199951171875,202.74000549316406,202.50999450683594,202.5301055908203,322207,yahoo
AAPL,2025-06-06 12:35:00-04:00,202.5399932861328,202.54519653320312,202.3000030517578,202.3800048828125,331113,yahoo
AAPL,2025-06-06 12:40:00-04:00,202.3800048828125,202.61000061035156,202.0500030517578,202.19000244140625,432124,yahoo
AAPL,2025-06-06 12:45:00-04:00,202.1898956298828,202.6999969482422,202.08999633789062,202.6750030517578,1058087,yahoo
AAPL,2025-06-06 12:50:00-04:00,202.6750030517578,202.77569580078125,202.5500030517578,202.7050018310547,221206,yahoo
AAPL,2025-06-06 12:55:00-04:00,202.69000244140625,202.74000549316406,202.49000549316406,202.69500732421875,264706,yahoo
AAPL,2025-06-06 13:00:00-04:00,202.69000244140625,202.8800048828125,202.64540100097656,202.8000030517578,249338,yahoo
AAPL,2025-06-06 13:05:00-04:00,202.77999877929688,202.9467010498047,202.61000061035156,202.7899932861328,232859,yahoo
AAPL,2025-06-06 13:10:00-04:00,202.7949981689453,203.25,202.7100067138672,203.25,369257,yahoo
AAPL,2025-06-06 13:15:00-04:00,203.24000549316406,203.50999450683594,203.17999267578125,203.49000549316406,322472,yahoo
AAPL,2025-06-06 13:20:00-04:00,203.47999572753906,203.77000427246094,203.4499969482422,203.75,331275,yahoo
AAPL,2025-06-06 13:25:00-04:00,203.74000549316406,203.77999877929688,203.5500030517578,203.58999633789062,272168,yahoo
AAPL,2025-06-06 13:30:00-04:00,203.60000610351562,203.97999572753906,203.58999633789062,203.86000061035156,344506,yahoo
AAPL,2025-06-06 13:35:00-04:00,203.86000061035156,203.8970947265625,203.6999969482422,203.76939392089844,206795,yahoo
AAPL,2025-06-06 13:40:00-04:00,203.75999450683594,204.0,203.74000549316406,203.98500061035156,287192,yahoo
AAPL,2025-06-06 13:45:00-04:00,203.97999572753906,204.02000427246094,203.8459930419922,203.92340087890625,258184,yahoo
AAPL,2025-06-06 13:50:00-04:00,203.94000244140625,204.0,203.80999755859375,203.89500427246094,201901,yahoo
AAPL,2025-06-06 13:55:00-04:00,203.91000366210938,204.14999389648438,203.88999938964844,204.05499267578125,250651,yahoo
AAPL,2025-06-06 14:00:00-04:00,204.05999755859375,204.64999389648438,204.04010009765625,204.63999938964844,534046,yahoo
AAPL,2025-06-06 14:05:00-04:00,204.64999389648438,204.86000061035156,204.6199951171875,204.78500366210938,424579,yahoo
AAPL,2025-06-06 14:10:00-04:00,204.77999877929688,204.9499969482422,204.74000549316406,204.75999450683594,334110,yahoo
AAPL,2025-06-06 14:15:00-04:00,204.75999450683594,204.89999389648438,204.7550048828125,204.88999938964844,267527,yahoo
AAPL,2025-06-06 14:20:00-04:00,204.89500427246094,205.2100067138672,204.8699951171875,205.08999633789062,699531,yahoo
AAPL,2025-06-06 14:25:00-04:00,205.09210205078125,205.12969970703125,204.86000061035156,204.98500061035156,347981,yahoo
AAPL,2025-06-06 14:30:00-04:00,204.99000549316406,205.47000122070312,204.99000549316406,205.32009887695312,535529,yahoo
AAPL,2025-06-06 14:35:00-04:00,205.32000732421875,205.32000732421875,205.11000061035156,205.14990234375,336719,yahoo
AAPL,2025-06-06 14:40:00-04:00,205.1699981689453,205.25,205.0576934814453,205.1699981689453,267924,yahoo
AAPL,2025-06-06 14:45:00-04:00,205.16009521484375,205.25999450683594,205.08999633789062,205.1999969482422,243598,yahoo
AAPL,2025-06-06 14:50:00-04:00,205.2165069580078,205.4250030517578,205.1300048828125,205.406494140625,349378,yahoo
AAPL,2025-06-06 14:55:00-04:00,205.41000366210938,205.42999267578125,205.22000122070312,205.26499938964844,268530,yahoo
AAPL,2025-06-06 15:00:00-04:00,205.25,205.28700256347656,205.13999938964844,205.202392578125,273501,yahoo
AAPL,2025-06-06 15:05:00-04:00,205.21499633789062,205.3000030517578,205.13999938964844,205.1699981689453,624782,yahoo
AAPL,2025-06-06 15:10:00-04:00,205.17999267578125,205.17999267578125,204.92999267578125,204.9550018310547,338850,yahoo
AAPL,2025-06-06 15:15:00-04:00,204.97000122070312,204.97500610351562,204.77000427246094,204.7899932861328,330909,yahoo
AAPL,2025-06-06 15:20:00-04:00,204.78500366210938,204.8300018310547,204.6875,204.70120239257812,308915,yahoo
AAPL,2025-06-06 15:25:00-04:00,204.6999969482422,204.98989868164062,204.68499755859375,204.6999969482422,375224,yahoo
AAPL,2025-06-06 15:30:00-04:00,204.69000244140625,204.91000366210938,204.64999389648438,204.84710693359375,330167,yahoo
AAPL,2025-06-06 15:35:00-04:00,204.8699951171875,205.04299926757812,204.8249969482422,204.94000244140625,420003,yahoo
AAPL,2025-06-06 15:40:00-04:00,204.9499969482422,205.06500244140625,204.9199981689453,204.97999572753906,527885,yahoo
AAPL,2025-06-06 15:45:00-04:00,204.97500610351562,205.125,204.80999755859375,204.92990112304688,788460,yahoo
AAPL,2025-06-06 15:50:00-04:00,204.9499969482422,205.22000122070312,204.5,204.64500427246094,1115041,yahoo
AAPL,2025-06-06 15:55:00-04:00,204.63999938964844,204.66000366210938,203.89500427246094,203.92999267578125,2660718,yahoo
MSFT,2025-06-06 09:30:00-04:00,470.30999755859375,470.9100036621094,469.4400939941406,469.5202941894531,1448604,yahoo
MSFT,2025-06-06 09:35:00-04:00,469.5199890136719,470.6000061035156,469.1300048828125,470.4049987792969,210563,yahoo
MSFT,2025-06-06 09:40:00-04:00,471.09429931640625,471.3550109863281,470.7699890136719,471.1199951171875,479635,yahoo
MSFT,2025-06-06 09:45:00-04:00,471.1700134277344,471.6499938964844,470.95001220703125,471.57000732421875,411432,yahoo
MSFT,2025-06-06 09:50:00-04:00,471.6000061035156,471.82000732421875,471.3800048828125,471.7799987792969,42891,yahoo
MSFT,2025-06-06 09:55:00-04:00,472.2699890136719,472.2699890136719,471.75,472.1600036621094,617743,yahoo
MSFT,2025-06-06 10:00:00-04:00,472.1700134277344,472.6799011230469,471.8599853515625,472.3497009277344,242216,yahoo
MSFT,2025-06-06 10:05:00-04:00,472.4150085449219,473.3349914550781,472.3699951171875,472.7200012207031,209148,yahoo
MSFT,2025-06-06 10:10:00-04:00,472.8800048828125,473.1000061035156,472.7200012207031,473.1000061035156,197687,yahoo
MSFT,2025-06-06 10:15:00-04:00,473.0849914550781,473.2041931152344,472.32000732421875,472.4100036621094,175954,yahoo
MSFT,2025-06-06 10:20:00-04:00,472.4599914550781,472.760009765625,472.05999755859375,472.23040771484375,181800,yahoo
MSFT,2025-06-06 10:25:00-04:00,472.2799987792969,472.4200134277344,471.5199890136719,471.75,251953,yahoo
MSFT,2025-06-06 10:30:00-04:00,471.7300109863281,471.9800109863281,471.510009765625,471.7550048828125,173212,yahoo
MSFT,2025-06-06 10:35:00-04:00,471.7200012207031,472.1199951171875,471.6210021972656,471.9800109863281,188867,yahoo
MSFT,2025-06-06 10:40:00-04:00,471.9649963378906,472.1090087890625,471.510009765625,471.5299987792969,173246,yahoo
MSFT,2025-06-06 10:45:00-04:00,471.56500244140625,471.7699890136719,471.4200134277344,471.46551513671875,242686,yahoo
MSFT,2025-06-06 10:50:00-04:00,471.4200134277344,472.3399963378906,471.4200134277344,471.86590576171875,215352,yahoo
MSFT,2025-06-06 10:55:00-04:00,471.8900146484375,471.9200134277344,471.05999755859375,471.0823974609375,123905,yahoo
MSFT,2025-06-06 11:00:00-04:00,471.07000732421875,471.260009765625,470.68499755859375,471.0443115234375,133868,yahoo
MSFT,2025-06-06 11:05:00-04:00,471.0799865722656,471.95001220703125,471.0299987792969,471.6000061035156,185786,yahoo
MSFT,2025-06-06 11:10:00-04:00,471.5849914550781,471.5849914550781,470.8110046386719,471.04998779296875,95718,yahoo
MSFT,2025-06-06 11:15:00-04:00,471.0199890136719,471.1300048828125,470.6400146484375,470.6449890136719,57020,yahoo
MSFT,2025-06-06 11:20:00-04:00,469.8299865722656,470.2099914550781,469.7699890136719,470.05999755859375,183909,yahoo
MSFT,2025-06-06 11:25:00-04:00,470.4599914550781,470.6099853515625,470.4599914550781,470.6099853515625,103247,yahoo
MSFT,2025-06-06 11:30:00-04:00,470.55999755859375,470.6700134277344,470.5317077636719,470.614990234375,91001,yahoo
MSFT,2025-06-06 11:35:00-04:00,470.6202087402344,470.70001220703125,470.5849914550781,470.676513671875,99456,yahoo
MSFT,2025-06-06 11:40:00-04:00,470.79998779296875,471.0,470.79998779296875,470.8912048339844,102482,yahoo
MSFT,2025-06-06 11:45:00-04:00,470.95001220703125,471.07000732421875,470.95001220703125,471.0090026855469,94597,yahoo
MSFT,2025-06-06 11:50:00-04:00,471.0,471.2250061035156,470.93011474609375,470.9909973144531,67967,yahoo
MSFT,2025-06-06 11:55:00-04:00,471.0050048828125,471.05999755859375,470.67999267578125,470.7699890136719,71842,yahoo
MSFT,2025-06-06 12:00:00-04:00,470.7699890136719,470.92999267578125,470.63470458984375,470.875,73877,yahoo
MSFT,2025-06-06 12:05:00-04:00,470.8599853515625,470.8999938964844,470.57000732421875,470.6368103027344,60979,yahoo
MSFT,2025-06-06 12:10:00-04:00,470.625,471.0050048828125,470.5400085449219,471.0,71559,yahoo
MSFT,2025-06-06 12:15:00-04:00,470.989990234375,470.989990234375,470.4849853515625,470.57000732421875,61553,yahoo
MSFT,2025-06-06 12:20:00-04:00,470.5624084472656,470.5624084472656,470.19000244140625,470.29998779296875,58934,yahoo
MSFT,2025-06-06 12:25:00-04:00,470.32000732421875,470.3699951171875,470.1000061035156,470.1700134277344,74089,yahoo
MSFT,2025-06-06 12:30:00-04:00,470.1700134277344,470.2650146484375,469.8800048828125,469.9200134277344,85881,yahoo
MSFT,2025-06-06 12:35:00-04:00,469.95001220703125,470.1099853515625,469.69000244140625,469.885009765625,70077,yahoo
MSFT,2025-06-06 12:40:00-04:00,469.8299865722656,469.9999084472656,469.29998779296875,469.4800109863281,90045,yahoo
MSFT,2025-06-06 12:45:00-04:00,469.5,469.8900146484375,469.4200134277344,469.739990234375,82342,yahoo
MSFT,2025-06-06 12:50:00-04:00,469.7749938964844,469.8699951171875,469.2701110839844,469.3132019042969,110117,yahoo
MSFT,2025-06-06 12:55:00-04:00,469.30999755859375,469.54998779296875,468.80999755859375,469.5,95419,yahoo
MSFT,2025-06-06 13:00:00-04:00,469.4700012207031,469.7799987792969,469.3550109863281,469.6600036621094,79328,yahoo
MSFT,2025-06-06 13:05:00-04:00,469.6700134277344,469.7799987792969,469.3999938964844,469.4949951171875,61796,yahoo
MSFT,2025-06-06 13:10:00-04:00,469.5354919433594,469.9049987792969,469.3699951171875,469.8599853515625,79688,yahoo
MSFT,2025-06-06 13:15:00-04:00,469.75,470.2398986816406,469.7200012207031,470.2099914550781,83245,yahoo
MSFT,2025-06-06 13:20:00-04:00,470.17999267578125,470.54998779296875,470.1499938964844,470.45001220703125,82539,yahoo
MSFT,2025-06-06 13:25:00-04:00,470.45001220703125,470.7200012207031,470.2879943847656,470.5950012207031,96737,yahoo
MSFT,2025-06-06 13:30:00-04:00,470.5799865722656,470.9657897949219,470.55999755859375,470.80999755859375,85238,yahoo
MSFT,2025-06-06 13:35:00-04:00,470.82501220703125,471.1300048828125,470.6499938964844,471.0950012207031,62815,yahoo
MSFT,2025-06-06 13:40:00-04:00,471.0950012207031,471.1600036621094,470.91009521484375,471.0849914550781,230134,yahoo
MSFT,2025-06-06 13:45:00-04:00,471.0899963378906,471.25,470.8299865722656,470.8564147949219,121911,yahoo
MSFT,2025-06-06 13:50:00-04:00,470.8949890136719,470.989990234375,470.6499938964844,470.9049987792969,91940,yahoo
MSFT,2025-06-06 13:55:00-04:00,470.9200134277344,471.1300048828125,470.9150085449219,470.94000244140625,62265,yahoo
MSFT,2025-06-06 14:00:00-04:00,470.92999267578125,471.5199890136719,470.9049987792969,471.2099914550781,136055,yahoo
MSFT,2025-06-06 14:05:00-04:00,471.25,471.4200134277344,471.010009765625,471.3699951171875,134194,yahoo
MSFT,2025-06-06 14:10:00-04:00,471.3550109863281,471.3699951171875,470.9700927734375,471.1166076660156,98824,yahoo
MSFT,2025-06-06 14:15:00-04:00,471.1000061035156,471.419189453125,471.06610107421875,471.3800048828125,60350,yahoo
MSFT,2025-06-06 14:20:00-04:00,471.3800048828125,471.5400085449219,471.1300048828125,471.5199890136719,73380,yahoo
MSFT,2025-06-06 14:25:00-04:00,471.4700012207031,471.4700012207031,471.1401062011719,471.2300109863281,60216,yahoo
MSFT,2025-06-06 14:30:00-04:00,471.2300109863281,471.8299865722656,471.1700134277344,471.6099853515625,137024,yahoo
MSFT,2025-06-06 14:35:00-04:00,471.55999755859375,471.625,471.25,471.29998779296875,59525,yahoo
MSFT,2025-06-06 14:40:00-04:00,471.2650146484375,471.55999755859375,471.1300048828125,471.3800048828125,117643,yahoo
MSFT,2025-06-06 14:45:00-04:00,471.3399963378906,471.3500061035156,471.0299987792969,471.20001220703125,64708,yahoo
MSFT,2025-06-06 14:50:00-04:00,471.1986999511719,471.42498779296875,471.0199890136719,471.1549987792969,70504,yahoo
MSFT,2025-06-06 14:55:00-04:00,471.19000244140625,471.3500061035156,471.0899963378906,471.0950012207031,69429,yahoo
MSFT,2025-06-06 15:00:00-04:00,471.07000732421875,471.20001220703125,470.8999938964844,471.1099853515625,96418,yahoo
MSFT,2025-06-06 15:05:00-04:00,471.1050109863281,471.42999267578125,470.9700012207031,471.0,296294,yahoo
MSFT,2025-06-06 15:10:00-04:00,470.94000244140625,471.1700134277344,470.77178955078125,470.82000732421875,94404,yahoo
MSFT,2025-06-06 15:15:00-04:00,470.80499267578125,470.8299865722656,470.5799865722656,470.67999267578125,77022,yahoo
MSFT,2025-06-06 15:20:00-04:00,470.67999267578125,470.7196044921875,470.4800109863281,470.5050048828125,85173,yahoo
MSFT,2025-06-06 15:25:00-04:00,470.5199890136719,470.7900085449219,470.3900146484375,470.44000244140625,105858,yahoo
MSFT,2025-06-06 15:30:00-04:00,470.4200134277344,470.69000244140625,470.3299865722656,470.3699951171875,104839,yahoo
MSFT,2025-06-06 15:35:00-04:00,470.3900146484375,470.5729064941406,470.2699890136719,470.3299865722656,106294,yahoo
MSFT,2025-06-06 15:40:00-04:00,470.3500061035156,470.6400146484375,470.3500061035156,470.6029968261719,107591,yahoo
MSFT,2025-06-06 15:45:00-04:00,470.6000061035156,470.8800048828125,470.3999938964844,470.5299987792969,152566,yahoo
MSFT,2025-06-06 15:50:00-04:00,470.57000732421875,471.010009765625,470.29998779296875,470.69000244140625,324784,yahoo
MSFT,2025-06-06 15:55:00-04:00,470.6600036621094,470.9200134277344,470.0801086425781,470.1600036621094,795437,yahoo
GOOGL,2025-06-06 09:30:00-04:00,170.9600067138672,172.1199951171875,170.9499969482422,171.6699981689453,2298670,yahoo
GOOGL,2025-06-06 09:35:00-04:00,171.64999389648438,172.0345001220703,171.02499389648438,171.52549743652344,546781,yahoo
GOOGL,2025-06-06 09:40:00-04:00,171.52999877929688,171.83999633789062,171.38499450683594,171.76499938964844,913339,yahoo
GOOGL,2025-06-06 09:45:00-04:00,171.8000030517578,171.88999938964844,171.3300018310547,171.63999938964844,487455,yahoo
GOOGL,2025-06-06 09:50:00-04:00,171.64999389648438,171.72000122070312,171.56100463867188,171.5800018310547,52102,yahoo
GOOGL,2025-06-06 09:55:00-04:00,172.2200927734375,172.40499877929688,172.02999877929688,172.40499877929688,1554212,yahoo
GOOGL,2025-06-06 10:00:00-04:00,172.4199981689453,172.86000061035156,172.1999969482422,172.70359802246094,725081,yahoo
GOOGL,2025-06-06 10:05:00-04:00,172.6999969482422,172.8800048828125,172.55999755859375,172.6699981689453,302951,yahoo
GOOGL,2025-06-06 10:10:00-04:00,172.5399932861328,173.24000549316406,172.50999450683594,173.24000549316406,699910,yahoo
GOOGL,2025-06-06 10:15:00-04:00,173.2480010986328,173.83580017089844,173.2100067138672,173.28500366210938,894565,yahoo
GOOGL,2025-06-06 10:20:00-04:00,173.27999877929688,173.4600067138672,172.8000030517578,173.0399932861328,415995,yahoo
GOOGL,2025-06-06 10:25:00-04:00,173.0449981689453,173.25,172.57000732421875,172.6999969482422,512107,yahoo
GOOGL,2025-06-06 10:30:00-04:00,172.6999969482422,172.83999633789062,172.4600067138672,172.7404022216797,292184,yahoo
GOOGL,2025-06-06 10:35:00-04:00,172.77000427246094,173.1168975830078,172.6999969482422,172.75999450683594,305687,yahoo
GOOGL,2025-06-06 10:40:00-04:00,172.75,173.07000732421875,172.6999969482422,172.9199981689453,249649,yahoo
GOOGL,2025-06-06 10:45:00-04:00,172.89999389648438,173.0,172.72999572753906,173.0,223361,yahoo
GOOGL,2025-06-06 10:50:00-04:00,173.0,173.08999633789062,172.52000427246094,172.7100067138672,431071,yahoo
GOOGL,2025-06-06 10:55:00-04:00,172.69000244140625,172.8300018310547,172.47999572753906,172.50999450683594,267392,yahoo
GOOGL,2025-06-06 11:00:00-04:00,172.52000427246094,172.74000549316406,172.5,172.72999572753906,237547,yahoo
GOOGL,2025-06-06 11:05:00-04:00,172.72000122070312,172.97500610351562,172.6300048828125,172.7550048828125,452940,yahoo
GOOGL,2025-06-06 11:10:00-04:00,172.77000427246094,172.77000427246094,172.4499969482422,172.4550018310547,197948,yahoo
GOOGL,2025-06-06 11:15:00-04:00,172.42999267578125,172.47999572753906,172.14390563964844,172.2100067138672,127793,yahoo
GOOGL,2025-06-06 11:20:00-04:00,171.9250030517578,172.5050048828125,171.91990661621094,172.4600067138672,687742,yahoo
GOOGL,2025-06-06 11:25:00-04:00,172.49000549316406,172.5175018310547,172.39999389648438,172.39999389648438,269074,yahoo
GOOGL,2025-06-06 11:30:00-04:00,172.33059692382812,172.6649932861328,172.33059692382812,172.625,163764,yahoo
GOOGL,2025-06-06 11:35:00-04:00,172.6199951171875,172.71009826660156,172.60000610351562,172.71009826660156,161593,yahoo
GOOGL,2025-06-06 11:40:00-04:00,172.89500427246094,172.98550415039062,172.88999938964844,172.97999572753906,477467,yahoo
GOOGL,2025-06-06 11:45:00-04:00,173.10499572753906,173.1385040283203,173.0399932861328,173.0800018310547,239565,yahoo
GOOGL,2025-06-06 11:50:00-04:00,173.05999755859375,173.22999572753906,173.05999755859375,173.2050018310547,232588,yahoo
GOOGL,2025-06-06 11:55:00-04:00,173.1999969482422,173.25999450683594,172.9199981689453,172.96499633789062,243865,yahoo
GOOGL,2025-06-06 12:00:00-04:00,172.96499633789062,173.0399932861328,172.86500549316406,172.9250030517578,155842,yahoo
GOOGL,2025-06-06 12:05:00-04:00,172.9199981689453,173.05499267578125,172.90750122070312,173.05499267578125,145449,yahoo
GOOGL,2025-06-06 12:10:00-04:00,173.0399932861328,173.11000061035156,172.94000244140625,172.99000549316406,141795,yahoo
GOOGL,2025-06-06 12:15:00-04:00,172.99000549316406,173.0050048828125,172.80999755859375,172.8300018310547,166865,yahoo
GOOGL,2025-06-06 12:20:00-04:00,172.82000732421875,172.86000061035156,172.6649932861328,172.7100067138672,159075,yahoo
GOOGL,2025-06-06 12:25:00-04:00,172.71499633789062,172.76499938964844,172.5399932861328,172.67999267578125,326347,yahoo
GOOGL,2025-06-06 12:30:00-04:00,172.66749572753906,172.72999572753906,172.52999877929688,172.5749969482422,188193,yahoo
GOOGL,2025-06-06 12:35:00-04:00,172.5749969482422,172.58999633789062,172.35000610351562,172.38499450683594,143827,yahoo
